,ID,y,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries
4304,0x3578,1,21.0,14,23952.07,1863.0058333333327,6,4,7,0.0,13,12.0,9.5,3.0
4305,0x3579,1,21.0,14,23952.07,1863.0058333333327,6,4,7,0.0,14,13.0,9.5,3.0
4306,0x357a,1,21.0,14,23952.07,1863.0058333333327,6,4,7,0.0,14,12.0,9.5,3.0
4307,0x357b,1,21.0,14,23952.07,1863.0058333333327,6,4,7,0.0,14,12.0,9.5,3.0
4308,0x357c,1,21.0,14,23952.07,1996.0058333333332,6,4,7,0.0,14,15.0,9.5,3.0
4309,0x3582,1,29.0,3,105565.65,8643.1375,1,3,11,1.0,15,4.0,9.41,3.0
4310,0x3583,1,29.0,3,105565.65,8643.1375,1,3,11,1.0,15,7.0,7.2,6.0
4311,0x3584,1,29.0,3,105565.65,8643.1375,1,3,11,1.0,15,7.0,7.2,6.0
4312,0x3585,1,29.0,3,105565.65,8643.1375,1,3,11,1.0,18,7.0,7.2,6.0
4313,0x3586,1,29.0,3,105565.65,8643.1375,1,3,11,1.0,15,8.0,7.2,6.0
4314,0x3589,1,29.0,3,105565.65,8643.1375,1,3,11,1.0,15,5.0,7.2,6.0
4315,0x358e,0,26.0,6,145934.16,12446.18,0,5,3,1.0,20,3.0,9.42,3.0
4316,0x3590,1,26.0,6,145934.16,12446.18,0,5,3,1.0,20,5.0,9.42,3.0
4317,0x3591,0,26.0,6,145934.16,12446.18,0,5,3,1.0,20,3.0,9.42,3.0
4318,0x3592,0,26.0,6,145934.16,12446.18,0,5,3,1.0,20,3.0,9.42,3.0
4319,0x3593,0,26.0,12,145934.16,12446.18,0,5,3,1.0,20,3.0,9.42,6.0
4320,0x3595,1,27.0,6,145934.16,12446.18,0,5,3,1.0,20,3.0,9.42,3.0
4322,0x359b,1,25.0,11,68171.54999999999,5489.962499999999,6,3,4,1.0,24,11.0,9.2,2.0
4325,0x359f,1,25.0,11,68171.54999999999,5489.962499999999,6,3,4,1.0,29,11.0,9.2,2.0
4326,0x35a0,1,25.0,11,68171.54999999999,5489.962499999999,6,3,4,1.0,24,9.0,9.2,2.0
4327,0x35a1,1,25.0,11,68171.54999999999,5489.962499999999,6,3,4,1.0,24,11.0,9.2,2.0
4329,0x35a7,0,30.0,10,9599.265,618.9387499999998,3,9,21,5.0,13,17.0,18.02,8.0
4330,0x35a8,0,30.0,10,9599.265,618.9387499999998,3,9,21,5.0,13,20.0,18.02,8.0
4331,0x35a9,0,30.0,10,9599.265,618.9387499999998,3,9,21,5.0,13,20.0,18.02,8.0
4332,0x35aa,1,30.0,10,9599.265,618.9387499999998,3,9,21,5.0,13,14.0,18.02,8.0
4333,0x35ad,0,30.0,10,9599.265,618.9387499999998,3,9,21,5.0,13,21.0,18.02,12.0
4335,0x35b4,0,41.0,0,61796.92,5318.743333333333,9,9,28,9.0,24,17.0,27.46,10.0
4336,0x35b6,0,41.0,0,61796.92,5318.743333333333,9,9,28,9.0,24,21.0,27.46,10.0
4337,0x35b7,0,41.0,0,61796.92,5318.743333333333,9,9,28,9.0,24,20.0,27.46,10.0
4338,0x35b8,0,41.0,0,61796.92,5318.743333333333,9,9,28,9.0,24,17.0,27.46,10.0
4339,0x35b9,0,41.0,0,61796.92,5318.743333333333,9,9,28,9.0,24,19.0,9.41,10.0
4340,0x35bf,0,43.0,10,20133.61,1671.8008333333337,8,7,18,6.0,12,18.0,8.1,5.0
4341,0x35c0,0,43.0,12,20133.61,1671.8008333333337,8,7,18,6.0,12,19.0,8.1,5.0
4342,0x35c2,0,43.0,10,20133.61,1677.8008333333337,8,7,18,6.0,12,14.0,8.1,5.0
4343,0x35c3,1,43.0,10,20133.61,1671.8008333333337,8,7,18,6.0,12,18.0,8.1,5.0
4344,0x35c4,1,43.0,10,20133.61,1671.8008333333337,8,7,18,6.0,12,18.0,15.1,5.0
4347,0x35cb,0,41.0,6,8406.375,700.53125,9,5,25,9.0,44,20.0,1.7999999999999998,10.0
4348,0x35cc,0,41.0,6,8406.375,944.53125,9,5,25,9.0,44,20.0,5.8,10.0
4350,0x35ce,0,41.0,6,8406.375,944.53125,9,5,25,9.0,44,20.0,1.7999999999999998,10.0
4354,0x35d8,1,18.0,6,71368.6,5844.383333333334,6,3,6,0.0,19,15.0,10.88,8.0
4355,0x35d9,1,18.0,6,71368.6,5844.383333333334,6,3,6,0.0,19,15.0,10.88,8.0
4356,0x35da,1,18.0,6,71368.6,5844.383333333334,6,3,6,0.0,19,15.0,10.88,8.0
4357,0x35db,1,18.0,6,71368.6,5844.383333333334,6,3,6,0.0,23,14.0,10.88,6.0
4358,0x35dc,1,18.0,6,71368.6,5844.383333333334,6,3,6,0.0,19,16.0,10.88,11.0
4359,0x35dd,1,19.0,6,71368.6,5844.383333333334,6,3,6,0.0,19,12.0,10.88,11.0
4360,0x35e2,1,30.0,8,100914.38999999998,8546.5325,5,5,16,5.0,28,9.0,24.35,4.0
4361,0x35e3,1,30.0,8,100914.38999999998,8546.5325,5,5,16,5.0,28,9.0,19.35,4.0
4362,0x35e5,1,30.0,8,100914.38999999998,8546.5325,5,5,16,5.0,28,9.0,23.35,4.0
4363,0x35e6,1,30.0,8,100914.38999999998,8546.5325,5,5,16,5.0,28,9.0,19.35,4.0
4364,0x35e7,1,30.0,8,100914.38999999998,8546.5325,5,5,16,5.0,27,12.0,19.35,6.0
4365,0x35e8,1,30.0,8,100914.38999999998,8546.5325,5,5,16,5.0,28,11.0,23.35,4.0
4367,0x35ee,1,27.0,7,99903.36,8442.28,8,6,8,0.0,16,14.0,9.14,3.0
4368,0x35ef,1,28.0,7,99903.36,8442.28,8,6,8,0.0,13,14.0,16.14,3.0
4369,0x35f0,1,28.0,7,99903.36,8442.28,8,6,8,0.0,16,14.0,9.14,3.0
4371,0x35f2,1,28.0,7,99903.36,8442.28,8,6,8,0.0,16,11.0,8.14,3.0
4373,0x35f4,1,28.0,7,99903.36,8442.28,8,6,8,0.0,16,11.0,9.14,3.0
4374,0x35f5,1,28.0,7,99903.36,8442.28,8,6,8,0.0,16,11.0,9.14,7.0
4377,0x35fc,1,40.0,13,119827.08,9834.59,8,3,5,3.0,19,17.0,9.05,1.0
4378,0x35fd,1,40.0,13,119827.08,9834.59,8,3,5,3.0,19,17.0,9.05,1.0
4379,0x35fe,1,40.0,12,119827.08,9834.59,8,3,5,3.0,19,17.0,9.05,1.0
4380,0x35ff,1,41.0,13,119827.08,9834.59,8,3,5,3.0,14,19.0,9.05,1.0
4381,0x3600,1,41.0,13,119827.08,9834.59,8,3,5,3.0,22,14.0,9.05,1.0
4383,0x3606,0,32.0,11,39232.16,3331.346666666667,5,7,1,0.0,10,13.0,11.32,0.0
4384,0x3607,0,32.0,11,39232.16,3331.346666666667,5,7,1,0.0,16,10.0,17.32,0.0
4385,0x3608,0,32.0,11,39232.16,3331.346666666667,5,7,1,0.0,14,10.0,11.32,0.0
4387,0x360a,1,32.0,11,39232.16,3331.346666666667,5,7,1,0.0,14,10.0,11.32,0.0
4388,0x360b,0,33.0,11,39232.16,3331.346666666667,5,7,1,0.0,14,10.0,4.32,0.0
4389,0x360c,0,33.0,11,39232.16,3269.346666666667,5,7,1,0.0,11,10.0,9.32,0.0
4390,0x360d,0,33.0,11,39232.16,3331.346666666667,5,7,1,0.0,14,12.0,5.32,5.0
4393,0x3614,1,36.0,3,19590.31,1408.5258333333334,3,7,14,2.0,10,8.0,9.41,4.0
4395,0x3616,1,36.0,3,19590.31,1408.5258333333334,3,7,14,2.0,10,8.0,19.24,4.0
4396,0x3617,1,36.0,3,19590.31,1408.5258333333334,3,7,14,2.0,5,11.0,19.24,4.0
4397,0x3619,1,36.0,3,19590.31,1408.5258333333334,3,7,14,2.0,10,11.0,18.24,4.0
4398,0x361e,1,49.0,12,83503.12,6958.593333333333,1,4,1,2.0,12,11.0,12.32,3.0
4399,0x361f,1,49.0,0,83503.12,7052.593333333332,1,4,1,2.0,12,11.0,5.32,3.0
4400,0x3620,1,49.0,0,83503.12,6958.593333333333,1,4,1,2.0,12,11.0,5.32,3.0
4401,0x3621,1,49.0,0,83503.12,7052.593333333332,1,4,1,2.0,12,11.0,2.3200000000000003,5.0
4402,0x3622,1,49.0,0,83503.12,7052.593333333332,1,4,1,2.0,10,14.0,5.32,5.0
4403,0x3623,1,50.0,0,83503.12,7052.593333333332,1,4,1,2.0,12,11.0,5.32,5.0
4405,0x3625,1,50.0,0,83503.12,7052.593333333332,1,4,1,2.0,16,11.0,9.41,5.0
4406,0x362a,1,52.0,0,143372.68,11947.723333333332,2,4,10,0.0,14,10.0,0.1699999999999999,0.0
4407,0x362b,1,52.0,12,143372.68,11822.723333333332,2,4,10,0.0,10,12.0,4.17,0.0
4408,0x362c,1,52.0,12,143372.68,11947.723333333332,2,4,10,0.0,10,10.0,-1.83,0.0
4409,0x362d,1,52.0,0,143372.68,11822.723333333332,2,4,10,0.0,10,8.0,4.17,6.0
4410,0x362e,1,52.0,0,143372.68,11822.723333333332,2,4,10,0.0,10,10.0,4.17,6.0
4411,0x362f,1,52.0,0,143372.68,11822.723333333332,2,4,10,0.0,10,11.0,4.17,0.0
4412,0x3630,1,52.0,0,143372.68,11822.723333333332,2,4,10,0.0,11,14.0,4.17,0.0
4413,0x3631,1,52.0,12,143372.68,11822.723333333332,2,4,10,0.0,15,7.0,4.17,0.0
4415,0x3637,1,50.0,12,131617.4,10742.116666666669,4,3,15,0.0,13,14.0,1.82,2.0
4416,0x3638,1,51.0,9,131617.4,10968.116666666669,4,3,15,0.0,13,18.0,1.82,7.0
4419,0x363b,1,51.0,9,131617.4,10968.116666666669,4,3,15,0.0,16,20.0,1.82,7.0
4422,0x3642,1,20.0,9,15054.47,1458.539166666667,10,9,20,6.0,17,24.0,1.05,7.0
4423,0x3645,0,21.0,9,15054.47,1458.539166666667,10,9,20,6.0,19,21.0,1.05,7.0
4424,0x3646,0,21.0,9,15054.47,1458.539166666667,10,9,20,6.0,17,18.0,1.05,7.0
4425,0x3647,0,21.0,9,15054.47,1458.539166666667,10,9,20,6.0,17,21.0,1.05,7.0
4426,0x3648,1,21.0,9,15054.47,1458.539166666667,10,9,20,6.0,17,22.0,-0.95,7.0
4427,0x3649,1,21.0,9,15054.47,1458.539166666667,10,9,20,6.0,17,21.0,1.05,7.0
4428,0x364e,1,50.0,11,18268.61,1317.3841666666667,3,4,6,4.0,26,14.0,11.05,3.0
4429,0x364f,1,50.0,11,18268.61,1317.3841666666667,3,4,6,4.0,24,17.0,11.05,3.0
4430,0x3650,1,50.0,11,18268.61,1317.3841666666667,3,4,6,4.0,24,17.0,11.05,3.0
4431,0x3651,1,50.0,11,18268.61,1317.3841666666667,3,4,6,4.0,24,14.0,11.05,3.0
4432,0x3652,1,50.0,11,18268.61,1317.3841666666667,3,4,6,4.0,24,11.0,11.05,3.0
4433,0x3653,1,50.0,11,18268.61,1317.3841666666667,3,4,6,4.0,24,14.0,9.05,3.0
4434,0x3654,1,50.0,11,18268.61,1317.3841666666667,3,4,6,4.0,24,14.0,11.05,6.0
4435,0x3655,1,50.0,11,18268.61,1317.3841666666667,3,4,6,4.0,24,14.0,11.05,6.0
4437,0x365b,1,24.0,14,142152.48,11894.04,6,7,19,0.0,13,12.0,11.91,1.0
4438,0x365c,1,25.0,14,142152.48,11894.04,6,7,19,0.0,13,13.0,11.91,1.0
4440,0x365e,1,25.0,12,142152.48,11846.04,6,7,19,0.0,13,16.0,11.91,1.0
4441,0x365f,1,25.0,14,142152.48,11894.04,6,7,19,0.0,13,13.0,11.91,1.0
4442,0x3660,1,25.0,14,142152.48,11894.04,6,7,19,0.0,13,13.0,11.91,1.0
4444,0x3667,1,39.0,6,20138.945,1940.2454166666664,4,5,6,2.0,9,4.0,-1.95,0.0
4445,0x3668,1,39.0,6,20138.945,1940.2454166666664,4,5,6,2.0,9,4.0,4.05,4.0
4446,0x3669,1,39.0,6,20138.945,1940.2454166666664,4,5,6,2.0,6,4.0,4.05,4.0
4447,0x366b,1,39.0,12,20138.945,1940.2454166666664,4,5,6,2.0,9,4.0,4.05,4.0
4448,0x366c,1,40.0,6,20138.945,1940.2454166666664,4,5,6,2.0,9,2.0,2.05,4.0
4449,0x366d,1,40.0,6,20138.945,1940.2454166666664,4,5,6,2.0,9,5.0,4.05,4.0
4453,0x3675,1,48.0,13,144468.72,11788.06,3,3,7,3.0,1,12.0,3.01,4.0
4454,0x3676,1,48.0,13,144468.72,11788.06,3,3,7,3.0,-2,10.0,3.01,4.0
4455,0x3677,1,48.0,13,144468.72,11788.06,3,3,7,3.0,-3,10.0,3.01,7.0
4456,0x3678,1,48.0,13,144468.72,12039.06,3,3,7,3.0,1,13.0,3.01,7.0
4457,0x3679,1,48.0,13,144468.72,11788.06,3,3,7,3.0,1,12.0,3.01,7.0
4459,0x3680,1,17.0,2,41086.4,3660.866666666667,3,4,6,7.0,10,18.0,17.86,10.0
4460,0x3681,1,17.0,2,41086.4,3660.866666666667,3,4,6,7.0,10,20.0,15.86,10.0
4461,0x3682,1,17.0,2,41086.4,3660.866666666667,3,4,6,7.0,10,23.0,17.86,10.0
4462,0x3683,1,17.0,2,41086.4,3660.866666666667,3,4,6,7.0,10,17.0,17.86,10.0
4463,0x3684,1,17.0,2,41086.4,3660.866666666667,3,4,6,7.0,10,20.0,17.86,10.0
4465,0x368a,1,41.0,9,41507.12,3650.926666666666,10,10,15,7.0,28,20.0,9.41,10.0
4466,0x368b,1,41.0,9,41507.12,3458.9266666666667,10,10,15,7.0,28,20.0,17.99,10.0
4467,0x368c,1,42.0,9,41507.12,3650.926666666666,10,10,15,7.0,28,17.0,24.99,10.0
4468,0x368d,1,42.0,9,41507.12,3650.926666666666,10,10,15,7.0,28,22.0,24.99,10.0
4469,0x368e,1,42.0,9,41507.12,3650.926666666666,10,10,15,7.0,28,20.0,24.99,10.0
4471,0x3690,1,42.0,9,41507.12,3650.926666666666,10,10,15,7.0,25,20.0,24.99,14.0
4473,0x3697,0,23.0,14,58942.6,5168.883333333333,9,6,18,6.0,53,22.0,0.52,12.0
4474,0x36a2,1,44.0,6,121719.0,10073.25,4,3,7,2.0,3,4.0,8.4,2.0
4475,0x36a3,1,44.0,6,121719.0,10073.25,4,3,7,2.0,-1,6.0,8.4,2.0
4476,0x36a4,1,44.0,6,121719.0,10073.25,4,3,7,2.0,3,6.0,8.4,2.0
4477,0x36a5,1,44.0,6,121719.0,10073.25,4,3,7,2.0,3,6.0,11.4,2.0
4478,0x36a6,1,45.0,6,121719.0,10073.25,4,3,7,2.0,3,6.0,3.4000000000000004,2.0
4481,0x36b1,1,53.0,6,33815.65,2817.9708333333333,5,1,2,4.0,14,-2.0,11.61,3.0
4482,0x36b2,1,53.0,6,33815.65,2624.9708333333333,5,1,2,4.0,10,0.0,11.61,3.0
4483,0x36b3,1,53.0,6,33815.65,2624.9708333333333,5,1,2,4.0,14,2.0,11.61,3.0
4485,0x36b5,1,53.0,6,33815.65,2817.9708333333333,5,1,2,4.0,14,-3.0,11.61,3.0
4486,0x36ba,1,37.0,7,42769.78,3756.148333333333,4,4,16,4.0,13,13.0,5.58,0.0
4487,0x36bc,1,37.0,7,42769.78,3756.148333333333,4,4,16,4.0,13,10.0,7.58,0.0
4488,0x36bd,1,37.0,7,42769.78,3564.148333333333,4,4,16,4.0,13,11.0,0.5800000000000001,3.0
4489,0x36be,1,37.0,7,42769.78,3549.5603376559643,4,4,16,4.0,13,11.0,7.58,3.0
4490,0x36c0,1,37.0,7,42769.78,3549.5603376559643,4,4,16,4.0,13,11.0,7.58,3.0
4492,0x36c7,1,41.0,7,20474.27,1797.1891666666668,6,5,16,3.0,30,11.0,2.99,6.0
4494,0x36ca,0,42.0,7,20474.27,1797.1891666666668,6,5,16,3.0,30,11.0,3.99,6.0
4495,0x36cb,0,42.0,7,20474.27,1797.1891666666668,6,5,16,3.0,30,11.0,9.41,6.0
4496,0x36cc,0,42.0,12,20474.27,1797.1891666666668,6,5,16,3.0,30,11.0,-2.01,6.0
4498,0x36d2,0,40.0,9,38894.06,3010.171666666666,8,10,32,7.0,22,22.0,17.29,10.0
4499,0x36d3,0,40.0,9,38894.06,3010.171666666666,8,10,32,7.0,22,14.0,21.29,10.0
4500,0x36d4,0,40.0,9,38894.06,3010.171666666666,8,10,32,7.0,22,22.0,21.29,6.0
4501,0x36d5,0,41.0,9,38894.06,3010.171666666666,8,10,32,7.0,17,22.0,21.29,10.0
4502,0x36d6,0,41.0,9,38894.06,3010.171666666666,8,10,32,7.0,22,21.0,21.29,10.0
4503,0x36d7,0,41.0,9,38894.06,3010.171666666666,8,10,32,7.0,22,14.0,21.29,10.0
4504,0x36d8,0,41.0,9,38894.06,3241.1716666666666,8,10,32,7.0,22,25.0,21.29,10.0
4505,0x36d9,1,41.0,9,38894.06,3241.1716666666666,8,10,32,7.0,22,22.0,21.29,10.0
4506,0x36df,1,28.0,7,72140.06999999999,5777.6725,6,5,9,1.0,23,14.0,19.52,4.0
4507,0x36e0,1,28.0,7,72140.06999999999,5777.6725,6,5,9,1.0,25,14.0,19.52,4.0
4508,0x36e1,1,28.0,7,72140.06999999999,5777.6725,6,5,9,1.0,23,14.0,19.52,4.0
4509,0x36e3,1,28.0,7,72140.06999999999,5777.6725,6,5,9,1.0,23,12.0,24.52,5.0
4510,0x36e4,1,28.0,7,72140.06999999999,6011.6725,6,5,9,1.0,23,10.0,14.52,5.0
4511,0x36ea,1,24.0,5,11866.345,988.8620833333332,7,7,20,1.0,17,19.0,17.73,6.0
4513,0x36ed,1,24.0,5,11866.345,984.8620833333332,7,7,20,1.0,17,17.0,17.73,6.0
4514,0x36ee,1,24.0,5,11866.345,984.8620833333332,7,7,20,1.0,17,17.0,17.73,6.0
4515,0x36f1,1,24.0,5,11866.345,984.8620833333332,7,7,20,1.0,17,22.0,17.73,6.0
4516,0x36f6,1,34.0,3,83359.08,7168.59,8,6,13,3.0,24,10.0,10.42,0.0
4518,0x36f8,1,35.0,3,83359.08,6767.181856853233,8,6,13,3.0,19,13.0,10.42,0.0
4521,0x36fb,1,35.0,3,83359.08,6767.181856853233,8,6,13,3.0,25,10.0,10.42,0.0
4523,0x36fd,1,35.0,3,83359.08,6767.181856853233,8,6,13,3.0,22,10.0,10.42,0.0
4524,0x3702,1,49.0,5,44747.54,3984.961666666666,1,4,11,2.0,1,6.0,2.28,2.0
4525,0x3703,1,49.0,5,44747.54,3728.9616666666666,1,4,11,2.0,1,6.0,2.28,6.0
4526,0x3704,1,49.0,5,44747.54,3728.9616666666666,1,4,11,2.0,1,6.0,2.28,6.0
4527,0x3705,1,49.0,5,44747.54,3728.9616666666666,1,4,11,2.0,1,6.0,2.28,2.0
4529,0x3707,1,49.0,12,44747.54,3984.961666666666,1,4,11,2.0,1,6.0,2.28,3.0
4530,0x3708,1,49.0,12,44747.54,3984.961666666666,1,4,11,2.0,4,6.0,3.28,3.0
4531,0x370f,1,54.0,8,102630.0,8552.5,3,6,5,4.0,11,17.0,5.12,4.0
4532,0x3710,1,54.0,8,102630.0,8328.5,3,6,5,4.0,11,17.0,0.1200000000000001,4.0
4534,0x3714,1,54.0,8,102630.0,8328.5,3,6,5,4.0,11,17.0,5.12,4.0
4535,0x371a,0,29.0,9,52595.46,4382.955,9,7,28,6.0,41,12.0,13.8,9.0
4536,0x371b,0,29.0,9,52595.46,4532.955,9,7,28,6.0,41,9.0,8.8,9.0
4537,0x371c,1,30.0,9,52595.46,4532.955,9,7,28,6.0,41,13.0,13.8,9.0
4538,0x371e,1,30.0,12,52595.46,4532.955,9,7,28,6.0,41,12.0,13.8,13.0
4539,0x371f,0,30.0,9,52595.46,4532.955,9,7,28,6.0,41,12.0,20.8,13.0
4540,0x3720,0,30.0,9,52595.46,4532.955,9,7,28,6.0,41,12.0,13.8,13.0
4541,0x3721,0,30.0,9,52595.46,4532.955,9,7,28,6.0,41,12.0,13.8,13.0
4543,0x3727,1,34.0,13,101462.63999999998,8633.22,4,3,8,2.0,26,20.0,23.84,6.0
4544,0x3728,1,34.0,13,101462.63999999998,8455.22,4,3,8,2.0,26,20.0,18.84,6.0
4545,0x372a,0,34.0,13,101462.63999999998,8455.22,4,3,8,2.0,26,20.0,18.84,8.0
4546,0x372b,0,34.0,13,101462.63999999998,8633.22,4,3,8,2.0,26,20.0,15.84,8.0
4550,0x3735,0,19.0,11,77930.28,6504.19,8,8,25,7.0,45,14.0,0.64,10.0
4551,0x3736,0,19.0,11,77930.28,6504.19,8,8,25,7.0,44,23.0,0.64,10.0
4552,0x3737,0,19.0,11,77930.28,6504.19,8,8,25,7.0,40,22.0,0.64,10.0
4553,0x3738,0,20.0,11,77930.28,6504.19,8,8,25,7.0,45,22.0,0.64,10.0
4555,0x373e,1,34.0,10,15688.25,1447.354166666667,4,7,12,2.0,5,9.0,10.34,3.0
4556,0x373f,1,34.0,10,15688.25,1447.354166666667,4,7,12,2.0,1,13.0,3.34,3.0
4557,0x3741,1,34.0,10,15688.25,1447.354166666667,4,7,12,2.0,5,12.0,6.34,3.0
4558,0x3742,1,34.0,12,15688.25,1447.354166666667,4,7,12,2.0,5,14.0,10.34,3.0
4559,0x3743,1,34.0,10,15688.25,1447.354166666667,4,7,12,2.0,4,14.0,10.34,3.0
4560,0x3745,1,34.0,10,15688.25,1447.354166666667,4,7,12,2.0,5,10.0,10.34,3.0
4561,0x374a,0,15.0,5,56510.8,4709.233333333334,9,5,17,6.0,32,18.0,9.78,12.0
4562,0x374c,0,15.0,5,56510.8,4543.233333333334,9,5,17,6.0,31,17.0,15.78,12.0
4563,0x374e,0,16.0,12,56510.8,4709.233333333334,9,5,17,6.0,31,17.0,11.78,12.0
4565,0x3750,0,16.0,5,56510.8,4709.233333333334,9,5,17,6.0,31,14.0,15.78,15.0
4566,0x3751,0,16.0,5,56510.8,4543.233333333334,9,5,17,6.0,30,17.0,15.78,15.0
4568,0x3758,1,53.0,9,42048.24,3758.02,6,4,5,2.0,22,8.0,9.54,1.0
4569,0x3759,1,53.0,9,42048.24,3758.02,6,4,5,2.0,22,8.0,9.54,1.0
4570,0x375a,1,53.0,9,42048.24,3758.02,6,4,5,2.0,24,8.0,9.54,1.0
4571,0x375b,1,53.0,9,42048.24,3758.02,6,4,5,2.0,21,8.0,9.41,4.0
4572,0x375c,1,54.0,9,42048.24,3758.02,6,4,5,2.0,22,8.0,9.54,4.0
4573,0x375d,1,54.0,9,42048.24,3504.02,6,4,5,2.0,22,8.0,9.54,4.0
4574,0x3763,1,21.0,15,136680.12,11420.01,0,5,3,1.0,6,1.0,4.06,0.0
4575,0x3764,1,21.0,12,136680.12,10272.758594759498,0,5,3,1.0,2,4.0,4.06,0.0
4576,0x3765,1,21.0,15,136680.12,10272.758594759498,0,5,3,1.0,3,1.0,4.06,0.0
4578,0x3767,1,21.0,15,136680.12,10272.758594759498,0,5,3,1.0,1,1.0,4.06,0.0
4579,0x3768,1,22.0,15,136680.12,10272.758594759498,0,5,3,1.0,3,1.0,4.06,0.0
4580,0x3769,1,22.0,15,136680.12,10272.758594759498,0,5,3,1.0,3,1.0,4.06,0.0
4581,0x376e,1,37.0,14,9339.455,924.2879166666668,9,6,28,7.0,35,23.0,20.56,9.0
4583,0x3771,1,37.0,14,9339.455,924.2879166666668,9,6,28,7.0,35,22.0,20.56,9.0
4584,0x3773,1,37.0,14,9339.455,924.2879166666668,9,6,28,7.0,38,23.0,20.56,9.0
4585,0x3774,1,37.0,14,9339.455,924.2879166666668,9,6,28,7.0,31,19.0,20.56,9.0
4586,0x3775,1,37.0,14,9339.455,778.2879166666667,9,6,28,7.0,35,22.0,15.56,9.0
4587,0x377a,1,47.0,6,108172.29,9230.3575,3,1,7,4.0,3,6.0,8.34,1.0
4588,0x377b,1,47.0,12,108172.29,9230.3575,3,1,7,4.0,-2,1.0,8.34,1.0
4589,0x377c,1,47.0,6,108172.29,9014.3575,3,1,7,4.0,3,14.0,8.34,1.0
4590,0x377d,1,47.0,6,108172.29,9230.3575,3,1,7,4.0,3,1.0,8.34,1.0
4592,0x377f,1,47.0,6,108172.29,9230.3575,3,1,7,4.0,3,2.0,8.34,1.0
4593,0x3780,1,47.0,6,108172.29,9014.3575,3,1,7,4.0,3,4.0,12.34,1.0
4595,0x3786,1,26.0,8,97003.11,8101.5925,8,7,5,4.0,28,10.0,8.11,3.0
4596,0x3788,1,27.0,8,97003.11,8101.5925,8,7,5,4.0,28,10.0,6.109999999999999,6.0
4598,0x378a,1,27.0,8,97003.11,8083.5925,8,7,5,4.0,28,10.0,9.41,6.0
4600,0x378c,1,27.0,8,97003.11,8101.5925,8,7,5,4.0,28,10.0,8.11,6.0
4601,0x3792,1,35.0,7,18873.2,1499.7666666666669,3,1,4,4.0,9,10.0,-1.6100000000000003,3.0
4602,0x3793,1,35.0,7,18873.2,1499.7666666666669,3,1,4,4.0,9,14.0,4.39,3.0
4603,0x3794,1,35.0,7,18873.2,1499.7666666666669,3,1,4,4.0,8,10.0,4.39,3.0
4604,0x3795,1,35.0,7,18873.2,1499.7666666666669,3,1,4,4.0,9,12.0,4.39,3.0
4605,0x3796,1,35.0,7,18873.2,1499.7666666666669,3,1,4,4.0,9,12.0,4.39,3.0
4606,0x3797,1,35.0,7,18873.2,1499.7666666666669,3,1,4,4.0,9,12.0,4.39,3.0
4607,0x3799,1,35.0,7,18873.2,1499.7666666666669,3,1,4,4.0,9,12.0,4.39,3.0
4609,0x379f,0,27.0,11,38491.94,3207.661666666667,5,7,18,4.0,15,9.0,7.31,4.0
4610,0x37a0,1,27.0,11,38491.94,3098.661666666667,5,7,18,4.0,15,9.0,7.31,4.0
4612,0x37a2,0,27.0,11,38491.94,3098.661666666667,5,7,18,4.0,15,9.0,7.31,4.0
4613,0x37a3,1,27.0,11,38491.94,2709.896291897415,5,7,18,4.0,10,12.0,7.31,4.0
4614,0x37a4,1,27.0,11,38491.94,2709.896291897415,5,7,18,4.0,16,14.0,7.31,6.0
4615,0x37a5,1,27.0,11,38491.94,2709.896291897415,5,7,18,4.0,15,9.0,7.31,6.0
4616,0x37aa,1,26.0,11,75044.98,5967.748333333332,0,1,2,2.0,9,10.0,7.49,2.0
4617,0x37ab,1,26.0,12,75044.98,5967.748333333332,0,1,2,2.0,9,12.0,7.49,2.0
4619,0x37ad,1,26.0,11,75044.98,5967.748333333332,0,1,2,2.0,9,11.0,4.49,2.0
4621,0x37af,1,26.0,11,75044.98,5967.748333333332,0,1,2,2.0,9,9.0,7.49,2.0
4622,0x37b0,1,27.0,11,75044.98,5967.748333333332,0,1,2,2.0,7,11.0,14.49,4.0
4625,0x37b7,1,46.0,11,11162.02,930.1683333333334,8,7,17,4.0,26,9.0,5.61,2.0
4626,0x37b8,1,46.0,11,11162.02,743.1683333333334,8,7,17,4.0,26,9.0,9.61,2.0
4628,0x37bb,1,47.0,12,11162.02,743.1683333333334,8,7,17,4.0,26,9.0,5.61,2.0
4629,0x37bd,0,47.0,11,11162.02,743.1683333333334,8,7,17,4.0,28,9.0,1.6100000000000003,2.0
4631,0x37c3,1,39.0,15,19934.08,1361.1733333333334,7,5,14,2.0,27,21.0,1.71,7.0
4632,0x37c4,1,39.0,15,19934.08,1361.1733333333334,7,5,14,2.0,30,17.0,1.71,7.0
4633,0x37c5,1,39.0,15,19934.08,1361.1733333333334,7,5,14,2.0,30,18.0,1.71,7.0
4634,0x37c6,1,39.0,12,19934.08,1361.1733333333334,7,5,14,2.0,30,22.0,1.71,7.0
4635,0x37c7,1,39.0,15,19934.08,1361.1733333333334,7,5,14,2.0,30,19.0,1.71,7.0
