,ID,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,y
3958,0x330c,21.0,7,58698.08,4917.506666666667,8,4,10,2.0,17,14.0,5.75,5.0,1
3959,0x330d,21.0,7,58698.08,4891.506666666667,8,4,10,2.0,20,14.0,9.75,5.0,1
3961,0x3313,28.0,13,31461.84,2903.82,7,3,12,5.0,28,14.0,19.3,6.0,1
3962,0x3316,29.0,13,31461.84,2903.82,7,3,12,5.0,26,14.0,12.3,6.0,1
3963,0x3317,29.0,13,31461.84,2903.82,7,3,12,5.0,28,14.0,12.3,6.0,1
3964,0x3318,29.0,13,31461.84,2903.82,7,3,12,5.0,28,16.0,25.3,6.0,1
3965,0x3319,29.0,13,31461.84,2621.82,7,3,12,5.0,29,11.0,19.3,6.0,1
3966,0x331f,29.0,8,71677.59,5889.1325,5,6,16,0.0,6,11.0,11.9,0.0,1
3967,0x3320,29.0,8,71677.59,5889.1325,5,6,16,0.0,6,14.0,11.9,0.0,1
3968,0x3321,29.0,8,71677.59,5889.1325,5,6,16,0.0,1,11.0,14.9,0.0,1
3970,0x3323,30.0,8,71677.59,5889.1325,5,6,16,0.0,3,11.0,11.9,0.0,1
3972,0x3325,30.0,8,71677.59,5889.1325,5,6,16,0.0,6,11.0,11.9,0.0,1
3975,0x332d,21.0,1,17856.72,1440.0600000000004,8,6,23,6.0,46,21.0,0.65,8.0,0
3976,0x332e,21.0,1,17856.72,1440.0600000000004,8,6,23,6.0,41,19.0,-4.35,10.0,0
3978,0x3331,21.0,1,17856.72,1350.437372182059,8,6,23,6.0,41,21.0,0.65,10.0,0
3979,0x3336,43.0,2,44080.04,3658.336666666666,5,5,10,3.0,17,7.0,7.7,3.0,1
3980,0x3337,43.0,2,44080.04,3658.336666666666,5,5,10,3.0,17,5.0,7.7,5.0,1
3981,0x3338,43.0,2,44080.04,3563.498770538034,5,5,10,3.0,17,4.0,7.7,5.0,0
3982,0x3339,43.0,2,44080.04,3563.498770538034,5,5,10,3.0,18,5.0,14.7,5.0,0
3983,0x333a,43.0,2,44080.04,3563.498770538034,5,5,10,3.0,17,5.0,7.7,5.0,0
3984,0x333b,43.0,2,44080.04,3563.498770538034,5,5,10,3.0,17,5.0,10.7,5.0,0
3985,0x333c,43.0,2,44080.04,3563.498770538034,5,5,10,3.0,17,5.0,7.7,5.0,1
3986,0x333d,43.0,2,44080.04,3673.3366666666666,5,5,10,3.0,17,8.0,4.7,5.0,1
3987,0x3342,19.0,8,77519.04,6459.919999999999,6,6,23,7.0,32,16.0,16.57,6.0,1
3988,0x3343,19.0,8,77519.04,6184.919999999999,6,6,23,7.0,31,16.0,13.57,6.0,1
3989,0x3344,19.0,8,77519.04,6184.919999999999,6,6,23,7.0,29,14.0,16.57,6.0,1
3990,0x3345,19.0,8,77519.04,6459.919999999999,6,6,23,7.0,31,16.0,16.57,6.0,2
3991,0x3347,20.0,8,77519.04,6184.919999999999,6,6,23,7.0,31,16.0,16.57,6.0,2
3992,0x3348,20.0,8,77519.04,6184.919999999999,6,6,23,7.0,31,16.0,16.57,6.0,2
3993,0x3349,20.0,8,77519.04,6184.919999999999,6,6,23,7.0,31,14.0,16.57,6.0,2
3994,0x334e,28.0,8,29281.94,2588.1616666666664,6,7,22,8.0,41,14.0,19.91,10.0,1
3996,0x3352,28.0,8,29281.94,2588.1616666666664,6,7,22,8.0,43,26.0,19.91,15.0,0
3997,0x3353,29.0,8,29281.94,2588.1616666666664,6,7,22,8.0,43,24.0,19.91,15.0,0
3998,0x3354,29.0,8,29281.94,2588.1616666666664,6,7,22,8.0,43,24.0,19.91,15.0,1
3999,0x3355,29.0,8,29281.94,2588.1616666666664,6,7,22,8.0,43,24.0,19.91,15.0,1
4002,0x335e,35.0,11,101954.94,8544.245,1,6,3,4.0,5,7.0,3.79,2.0,0
4003,0x335f,35.0,11,101954.94,8544.245,1,6,3,4.0,6,6.0,3.79,3.0,1
4004,0x3361,35.0,11,101954.94,8544.245,1,6,3,4.0,1,7.0,3.79,3.0,0
4006,0x3367,34.0,8,87932.96,7206.746666666668,4,3,4,2.0,13,11.0,10.7,1.0,2
4007,0x3368,34.0,8,87932.96,7206.746666666668,4,3,4,2.0,13,11.0,6.699999999999998,1.0,2
4009,0x336a,34.0,12,87932.96,7206.746666666668,4,3,4,2.0,13,11.0,10.7,1.0,1
4010,0x336b,34.0,8,87932.96,7206.746666666668,4,3,4,2.0,13,9.0,10.7,3.0,2
4011,0x336c,34.0,8,87932.96,7206.746666666668,4,3,4,2.0,12,13.0,10.7,3.0,2
4013,0x3373,48.0,13,31557.73,2629.810833333333,0,5,6,2.0,10,10.0,0.55,1.0,0
4014,0x3374,48.0,13,31557.73,2877.810833333333,0,5,6,2.0,10,12.0,0.55,1.0,1
4015,0x3375,48.0,13,31557.73,2629.810833333333,0,5,6,2.0,5,10.0,0.55,1.0,0
4016,0x3376,48.0,13,31557.73,2877.810833333333,0,5,6,2.0,10,13.0,0.55,5.0,0
4017,0x3377,48.0,13,31557.73,2877.810833333333,0,5,6,2.0,10,12.0,0.55,5.0,0
4018,0x3378,48.0,13,31557.73,2877.810833333333,0,5,6,2.0,10,10.0,0.55,5.0,0
4019,0x3379,48.0,13,31557.73,2877.810833333333,0,5,6,2.0,10,12.0,0.55,5.0,0
4020,0x337e,50.0,3,128390.84,10622.236666666666,4,4,3,3.0,20,1.0,1.86,4.0,0
4021,0x337f,50.0,3,128390.84,10622.236666666666,4,4,3,3.0,20,0.0,3.86,4.0,0
4022,0x3380,50.0,3,128390.84,10622.236666666666,4,4,3,3.0,20,1.0,1.86,4.0,0
4023,0x3382,51.0,3,128390.84,10622.236666666666,4,4,3,3.0,20,-2.0,1.86,9.0,1
4026,0x3385,51.0,12,128390.84,10622.236666666666,4,4,3,3.0,20,-2.0,4.86,9.0,0
4027,0x338a,19.0,15,61887.2,5157.266666666666,7,4,13,4.0,18,17.0,0.89,3.0,1
4028,0x338c,20.0,15,61887.2,5157.266666666666,7,4,13,4.0,12,17.0,0.89,3.0,1
4029,0x338d,20.0,15,61887.2,5000.266666666666,7,4,13,4.0,14,17.0,0.89,3.0,1
4030,0x338f,20.0,15,61887.2,5000.266666666666,7,4,13,4.0,14,19.0,0.89,3.0,1
4031,0x3390,20.0,15,61887.2,5000.266666666666,7,4,13,4.0,9,14.0,0.89,3.0,1
4032,0x3391,20.0,15,61887.2,5000.266666666666,7,4,13,4.0,14,17.0,0.89,3.0,1
4034,0x3397,15.0,11,10320.67,860.0558333333333,8,8,27,4.0,10,20.0,15.58,11.0,0
4036,0x3399,15.0,11,10320.67,779.0558333333332,8,8,27,4.0,10,20.0,15.58,11.0,1
4037,0x339a,15.0,11,10320.67,779.0558333333332,8,8,27,4.0,6,20.0,15.58,11.0,1
4038,0x339b,15.0,11,10320.67,860.0558333333333,8,8,27,4.0,10,20.0,15.58,11.0,1
4039,0x33a2,18.0,13,32594.76,2959.23,2,2,11,3.0,11,10.0,7.54,1.0,2
4040,0x33a3,18.0,13,32594.76,2959.23,2,2,11,3.0,11,6.0,5.54,1.0,2
4041,0x33a5,18.0,13,32594.76,2959.23,2,2,11,3.0,8,5.0,7.54,1.0,1
4042,0x33a6,18.0,13,32594.76,2959.23,2,2,11,3.0,11,6.0,7.54,2.0,1
4043,0x33a7,18.0,13,32594.76,2959.23,2,2,11,3.0,15,14.0,7.54,2.0,1
4044,0x33a8,18.0,13,32594.76,2959.23,2,2,11,3.0,11,7.0,7.54,2.0,2
4045,0x33a9,18.0,13,32594.76,2959.23,2,2,11,3.0,11,7.0,9.41,2.0,2
4046,0x33ae,54.0,15,61669.47,5190.1225,3,6,13,0.0,23,18.0,6.94,3.0,1
4047,0x33af,54.0,15,61669.47,5190.1225,3,6,13,0.0,21,18.0,6.94,3.0,1
4049,0x33b1,54.0,15,61669.47,5139.1225,3,6,13,0.0,23,18.0,3.94,3.0,1
4051,0x33b3,54.0,15,61669.47,5190.1225,3,6,13,0.0,23,18.0,6.94,6.0,1
4053,0x33b5,54.0,15,61669.47,5190.1225,3,6,13,0.0,23,18.0,6.94,6.0,1
4054,0x33ba,34.0,14,34514.51,3067.209166666667,4,6,9,4.0,29,10.0,7.25,3.0,1
4056,0x33bd,34.0,14,34514.51,2876.209166666667,4,6,9,4.0,29,14.0,7.25,3.0,1
4057,0x33be,34.0,14,34514.51,3067.209166666667,4,6,9,4.0,29,10.0,9.41,3.0,1
4059,0x33c0,34.0,14,34514.51,3067.209166666667,4,6,9,4.0,29,10.0,7.25,3.0,0
4060,0x33c1,35.0,14,34514.51,3067.209166666667,4,6,9,4.0,29,10.0,3.25,7.0,0
4061,0x33c6,28.0,13,85589.68,6841.473333333332,8,4,8,4.0,30,7.0,4.29,4.0,1
4062,0x33c7,28.0,13,85589.68,6841.473333333332,8,4,8,4.0,27,9.0,4.29,4.0,1
4064,0x33cb,28.0,13,85589.68,6841.473333333332,8,4,8,4.0,28,7.0,4.29,4.0,2
4066,0x33cd,28.0,13,85589.68,6841.473333333332,8,4,8,4.0,27,11.0,4.29,4.0,2
4067,0x33d2,49.0,15,21053.37,1616.4475,4,4,2,2.0,26,20.0,3.66,1.0,0
4068,0x33d3,49.0,15,21053.37,1616.4475,4,4,2,2.0,26,20.0,3.66,1.0,0
4069,0x33d4,49.0,15,21053.37,1616.4475,4,4,2,2.0,26,20.0,3.66,1.0,0
4070,0x33d5,49.0,15,21053.37,1616.4475,4,4,2,2.0,31,20.0,3.66,1.0,0
4071,0x33d6,50.0,15,21053.37,1754.4475,4,4,2,2.0,26,20.0,3.66,1.0,0
4072,0x33d7,50.0,15,21053.37,1616.4475,4,4,2,2.0,26,20.0,-3.34,1.0,0
4074,0x33d9,50.0,15,21053.37,1616.4475,4,4,2,2.0,30,20.0,1.66,1.0,0
4075,0x33de,32.0,6,14542.1,1449.841666666667,6,3,33,6.0,21,13.0,9.28,10.0,0
4076,0x33df,32.0,6,14542.1,1211.8416666666667,6,3,33,6.0,22,13.0,14.28,10.0,0
4077,0x33e0,32.0,6,14542.1,1449.841666666667,6,3,33,6.0,21,13.0,9.28,10.0,1
4078,0x33e1,32.0,6,14542.1,1449.841666666667,6,3,33,6.0,21,13.0,9.28,10.0,0
4080,0x33e3,32.0,6,14542.1,1449.841666666667,6,3,33,6.0,21,13.0,9.28,10.0,0
4081,0x33e4,33.0,6,14542.1,1449.841666666667,6,3,33,6.0,21,13.0,9.28,10.0,0
4082,0x33e5,33.0,6,14542.1,1449.841666666667,6,3,33,6.0,21,13.0,5.279999999999999,10.0,0
4083,0x33eb,40.0,0,111896.16,9324.68,8,7,17,0.0,26,14.0,9.79,5.0,1
4084,0x33ec,40.0,0,111896.16,9571.68,8,7,17,0.0,26,13.0,5.789999999999999,10.0,1
4085,0x33ee,40.0,0,111896.16,9571.68,8,7,17,0.0,26,13.0,9.79,10.0,1
4086,0x33ef,40.0,0,111896.16,9571.68,8,7,17,0.0,22,15.0,6.789999999999999,10.0,1
4087,0x33f0,41.0,0,111896.16,9571.68,8,7,17,0.0,26,13.0,9.79,10.0,1
4088,0x33f1,41.0,0,111896.16,9571.68,8,7,17,0.0,26,13.0,9.79,10.0,1
4090,0x33f8,42.0,2,7064.385,393.69875,10,9,19,6.0,55,19.0,24.9,10.0,0
4091,0x33fa,42.0,2,7064.385,393.69875,10,9,19,6.0,55,22.0,24.9,10.0,0
4093,0x33fc,42.0,2,7064.385,393.69875,10,9,19,6.0,50,14.0,24.9,10.0,0
4096,0x3404,35.0,5,72588.99,6049.0825,7,4,19,2.0,22,11.0,11.87,2.0,1
4097,0x3405,35.0,5,72588.99,6049.0825,7,4,19,2.0,22,9.0,11.87,2.0,2
4099,0x3409,35.0,5,72588.99,6242.0825,7,4,19,2.0,22,8.0,11.87,6.0,1
4100,0x340e,25.0,13,60585.08,4977.756666666667,8,6,8,2.0,22,9.0,4.16,4.0,0
4101,0x340f,26.0,13,60585.08,4977.756666666667,8,6,8,2.0,22,7.0,4.16,4.0,0
4102,0x3410,26.0,13,60585.08,4977.756666666667,8,6,8,2.0,21,10.0,4.16,4.0,0
4103,0x3411,26.0,13,60585.08,4977.756666666667,8,6,8,2.0,22,9.0,4.16,4.0,0
4104,0x3412,26.0,13,60585.08,5048.756666666667,8,6,8,2.0,22,9.0,4.16,4.0,0
4105,0x3413,26.0,13,60585.08,4977.756666666667,8,6,8,2.0,22,11.0,4.16,4.0,0
4106,0x3414,26.0,13,60585.08,4977.756666666667,8,6,8,2.0,22,14.0,4.16,5.0,1
4107,0x3415,26.0,13,60585.08,4977.756666666667,8,6,8,2.0,22,9.0,4.16,5.0,0
4108,0x341a,28.0,11,52949.06999999999,4465.4225,5,3,20,2.0,27,9.0,9.89,5.0,0
4109,0x341b,28.0,11,52949.06999999999,4465.4225,5,3,20,2.0,27,12.0,14.89,5.0,0
4110,0x341c,28.0,12,52949.06999999999,4465.4225,5,3,20,2.0,27,12.0,9.89,5.0,0
4111,0x341d,28.0,11,52949.06999999999,4412.4225,5,3,20,2.0,27,12.0,9.89,7.0,0
4112,0x341e,28.0,11,52949.06999999999,4465.4225,5,3,20,2.0,27,12.0,9.89,7.0,0
4113,0x341f,28.0,11,52949.06999999999,4465.4225,5,3,20,2.0,29,12.0,9.89,7.0,0
4114,0x3420,29.0,11,52949.06999999999,4465.4225,5,3,20,2.0,27,12.0,11.89,7.0,0
4115,0x3421,29.0,11,52949.06999999999,4465.4225,5,3,20,2.0,24,14.0,9.89,7.0,0
4116,0x3426,15.0,6,15444.74,1287.0616666666667,7,7,27,5.0,10,10.0,10.93,4.0,0
4117,0x3427,15.0,6,15444.74,1255.0616666666667,7,7,27,5.0,10,13.0,14.93,4.0,0
4119,0x3429,15.0,6,15444.74,1255.0616666666667,7,7,27,5.0,10,9.0,10.93,4.0,0
4120,0x342a,15.0,6,15444.74,1287.0616666666667,7,7,27,5.0,5,10.0,16.93,4.0,0
4122,0x342c,15.0,6,15444.74,1255.0616666666667,7,7,27,5.0,10,9.0,11.93,4.0,0
4123,0x342d,15.0,6,15444.74,1255.0616666666667,7,7,27,5.0,11,14.0,10.93,4.0,0
4124,0x3432,49.0,1,28446.58,2597.5483333333336,3,5,5,4.0,2,8.0,1.12,1.0,2
4125,0x3433,49.0,1,28446.58,2597.5483333333336,3,5,5,4.0,2,6.0,1.12,1.0,2
4126,0x3434,49.0,1,28446.58,2597.5483333333336,3,5,5,4.0,2,8.0,1.12,4.0,2
4127,0x3435,49.0,1,28446.58,2370.5483333333336,3,5,5,4.0,3,8.0,1.12,4.0,2
4128,0x3436,49.0,1,28446.58,2597.5483333333336,3,5,5,4.0,2,8.0,-4.88,4.0,2
4129,0x3437,49.0,1,28446.58,2597.5483333333336,3,5,5,4.0,2,8.0,1.12,4.0,2
4131,0x3439,50.0,1,28446.58,2597.5483333333336,3,5,5,4.0,2,8.0,1.12,4.0,2
4132,0x343e,17.0,14,16532.33,1416.694166666667,5,6,18,7.0,25,13.0,18.01,8.0,1
4133,0x343f,17.0,14,16532.33,1416.694166666667,5,6,18,7.0,25,11.0,18.01,8.0,1
4134,0x3441,18.0,14,16532.33,1416.694166666667,5,6,18,7.0,25,12.0,22.01,8.0,1
4135,0x3442,18.0,14,16532.33,1416.694166666667,5,6,18,7.0,28,14.0,18.01,8.0,1
4136,0x3443,18.0,14,16532.33,1377.694166666667,5,6,18,7.0,25,11.0,18.01,8.0,1
4137,0x3444,18.0,14,16532.33,1416.694166666667,5,6,18,7.0,25,11.0,18.01,8.0,1
4138,0x3445,18.0,14,16532.33,1416.694166666667,5,6,18,7.0,25,14.0,18.01,8.0,1
4139,0x344a,55.0,13,17032.785,1176.39875,0,6,2,3.0,9,9.0,12.86,3.0,2
4140,0x344b,55.0,13,17032.785,1176.39875,0,6,2,3.0,13,11.0,6.86,3.0,2
4142,0x344f,55.0,13,17032.785,1176.39875,0,6,2,3.0,13,6.0,6.86,5.0,1
4143,0x3451,55.0,13,17032.785,1176.39875,0,6,2,3.0,13,7.0,6.86,5.0,1
4144,0x3456,27.0,7,30261.67,2571.8058333333333,3,5,5,3.0,10,16.0,6.48,4.0,2
4145,0x3457,27.0,12,30261.67,2571.8058333333333,3,5,5,3.0,14,16.0,6.48,4.0,2
4146,0x3458,27.0,7,30261.67,2571.8058333333333,3,5,5,3.0,10,16.0,6.48,4.0,2
4147,0x3459,27.0,7,30261.67,2455.479851003874,3,5,5,3.0,12,17.0,6.48,4.0,1
4148,0x345a,28.0,7,30261.67,2455.479851003874,3,5,5,3.0,10,14.0,6.48,4.0,2
4150,0x345c,28.0,7,30261.67,2455.479851003874,3,5,5,3.0,9,16.0,9.48,4.0,2
4151,0x345d,28.0,7,30261.67,2521.8058333333333,3,5,5,3.0,10,18.0,6.48,4.0,2
4153,0x3463,17.0,6,35853.56,2852.796666666666,7,5,17,6.0,20,14.0,8.11,12.0,1
4154,0x3464,17.0,6,35853.56,2852.796666666666,7,5,17,6.0,15,17.0,8.11,12.0,0
4155,0x3466,17.0,6,35853.56,2852.796666666666,6,4,17,6.0,15,15.0,8.11,14.0,0
4157,0x3468,18.0,6,35853.56,2852.796666666666,6,4,17,6.0,15,15.0,8.11,14.0,0
4158,0x3469,18.0,6,35853.56,2987.7966666666666,6,4,17,6.0,15,15.0,8.11,14.0,0
4161,0x3473,36.0,1,52979.4,4414.95,9,8,25,6.0,38,14.0,24.53,14.0,0
4162,0x3474,36.0,1,52979.4,4366.95,9,8,25,6.0,38,12.0,18.53,14.0,0
4163,0x3475,36.0,1,52979.4,4366.95,9,8,25,6.0,38,16.0,18.53,14.0,0
4164,0x347a,32.0,0,58637.34,4799.445,4,6,10,3.0,4,19.0,12.56,5.0,1
4166,0x347d,32.0,0,58637.34,4799.445,4,6,10,3.0,9,17.0,5.5600000000000005,5.0,1
4167,0x347e,32.0,12,58637.34,4799.445,4,6,10,3.0,9,17.0,12.56,5.0,1
4168,0x347f,32.0,0,58637.34,4799.445,4,6,10,3.0,9,17.0,12.56,5.0,1
4169,0x3480,32.0,0,58637.34,4799.445,4,6,10,3.0,9,15.0,12.56,5.0,1
4170,0x3488,31.0,14,53106.54,4265.545,9,5,17,5.0,17,13.0,4.61,16.0,0
4171,0x3489,31.0,14,53106.54,4265.545,9,5,17,5.0,17,15.0,4.61,16.0,0
4172,0x348a,31.0,14,53106.54,4265.545,9,5,17,5.0,17,15.0,4.61,16.0,0
4173,0x348b,31.0,14,53106.54,4265.545,9,5,17,5.0,17,14.0,4.61,16.0,0
4174,0x348c,31.0,14,53106.54,4265.545,9,5,17,5.0,12,15.0,4.61,6.0,0
4175,0x348d,31.0,14,53106.54,4265.545,9,5,17,5.0,17,15.0,4.61,16.0,0
4176,0x3493,14.0,8,73085.96,6090.496666666667,10,10,29,8.0,33,15.0,5.06,12.0,0
4177,0x3494,14.0,8,73085.96,5947.496666666668,10,10,29,8.0,33,18.0,9.06,12.0,0
4178,0x3496,14.0,8,73085.96,5947.496666666668,10,10,29,8.0,33,15.0,5.06,15.0,0
4179,0x3497,14.0,8,73085.96,5947.496666666668,10,10,29,8.0,33,15.0,5.06,15.0,0
4180,0x3499,14.0,8,73085.96,5947.496666666668,10,10,29,8.0,33,15.0,5.06,15.0,0
4181,0x349e,52.0,7,32029.98,2588.165,2,5,4,3.0,8,6.0,4.109999999999999,0.0,2
4182,0x349f,53.0,7,32029.98,2669.165,2,5,4,3.0,8,2.0,9.11,0.0,2
4183,0x34a0,53.0,7,32029.98,2588.165,2,5,4,3.0,8,5.0,7.109999999999999,0.0,2
4184,0x34a1,53.0,7,32029.98,2588.165,2,5,4,3.0,11,5.0,9.11,0.0,1
4185,0x34a3,53.0,7,32029.98,2588.165,2,5,4,3.0,8,5.0,9.11,0.0,2
4186,0x34a4,53.0,7,32029.98,2588.165,2,5,4,3.0,8,5.0,9.11,0.0,2
4187,0x34a5,53.0,7,32029.98,2588.165,2,5,4,3.0,8,5.0,11.11,0.0,2
4188,0x34aa,55.0,3,71424.56999999999,5743.0475,4,6,1,4.0,17,16.0,5.35,2.0,2
4192,0x34ae,55.0,3,71424.56999999999,5743.0475,4,6,1,4.0,14,19.0,10.35,2.0,2
4193,0x34af,55.0,3,71424.56999999999,5743.0475,4,6,1,4.0,14,18.0,10.35,2.0,2
4194,0x34b0,55.0,3,71424.56999999999,5743.0475,4,6,1,4.0,14,18.0,10.35,2.0,2
4195,0x34b1,55.0,3,71424.56999999999,5743.0475,4,6,1,4.0,14,21.0,10.35,6.0,2
4196,0x34b6,25.0,9,12985.715,1164.142916666667,4,3,15,1.0,5,11.0,11.02,4.0,1
4197,0x34b7,25.0,9,12985.715,1164.142916666667,4,3,15,1.0,5,13.0,5.02,4.0,1
4198,0x34b8,25.0,9,12985.715,1164.142916666667,4,3,15,1.0,0,13.0,11.02,4.0,1
4200,0x34ba,25.0,9,12985.715,1164.142916666667,4,3,15,1.0,5,13.0,9.02,4.0,1
4201,0x34bb,25.0,9,12985.715,1164.142916666667,4,3,15,1.0,5,14.0,11.02,4.0,1
4202,0x34bc,25.0,9,12985.715,1164.142916666667,4,3,15,1.0,5,13.0,11.02,5.0,1
4203,0x34bd,26.0,9,12985.715,1164.142916666667,4,3,15,1.0,5,13.0,11.02,5.0,1
4204,0x34c2,54.0,4,41821.27,3430.105833333333,5,4,11,2.0,1,12.0,9.45,0.0,1
4205,0x34c4,54.0,4,41821.27,3430.105833333333,5,4,11,2.0,4,13.0,9.45,0.0,2
4206,0x34c5,54.0,4,41821.27,3430.105833333333,5,4,11,2.0,1,14.0,9.45,0.0,2
4207,0x34c6,54.0,4,41821.27,3430.105833333333,5,4,11,2.0,1,11.0,9.45,0.0,2
4208,0x34c7,54.0,12,41821.27,3430.105833333333,5,4,11,2.0,1,12.0,9.45,0.0,2
4209,0x34c9,54.0,4,41821.27,3485.105833333333,5,4,11,2.0,1,12.0,9.45,0.0,1
4210,0x34ce,28.0,5,60116.7,5091.725,5,8,19,7.0,19,13.0,19.62,9.0,0
4211,0x34cf,28.0,5,60116.7,5091.725,5,8,19,7.0,19,13.0,19.62,11.0,1
4212,0x34d0,28.0,5,60116.7,5091.725,5,8,19,7.0,21,13.0,19.62,11.0,0
4213,0x34d1,29.0,5,60116.7,5091.725,5,8,19,7.0,19,13.0,19.62,11.0,0
4214,0x34d2,29.0,5,60116.7,5091.725,5,8,19,7.0,19,13.0,22.62,11.0,0
4215,0x34d3,29.0,5,60116.7,5091.725,5,8,19,7.0,19,13.0,19.62,11.0,0
4216,0x34d4,29.0,5,60116.7,5091.725,5,8,19,7.0,19,13.0,12.62,11.0,0
4217,0x34d5,29.0,5,60116.7,5091.725,5,8,19,7.0,19,13.0,19.62,11.0,0
4218,0x34da,40.0,4,96562.8,7911.899999999999,1,1,7,4.0,12,9.0,1.16,4.0,2
4219,0x34db,40.0,4,96562.8,7911.899999999999,1,1,7,4.0,14,14.0,1.16,4.0,2
4220,0x34dc,40.0,4,96562.8,7671.250733745549,1,1,7,4.0,14,12.0,1.16,4.0,1
4222,0x34de,40.0,4,96562.8,7671.250733745549,1,1,7,4.0,14,12.0,1.16,4.0,2
4223,0x34df,40.0,4,96562.8,7671.250733745549,1,1,7,4.0,16,13.0,1.16,4.0,2
4227,0x34e7,37.0,4,18721.3,1684.1083333333331,4,5,28,3.0,18,11.0,11.26,5.0,0
4228,0x34e8,37.0,4,18721.3,1684.1083333333331,4,5,28,3.0,18,14.0,11.26,5.0,0
4230,0x34ea,38.0,4,18721.3,1684.1083333333331,4,5,28,3.0,18,11.0,11.26,5.0,1
4232,0x34ed,38.0,4,18721.3,1684.1083333333331,4,5,28,3.0,17,11.0,11.26,5.0,1
4233,0x34f5,38.0,15,31633.94,2636.1616666666664,9,6,26,5.0,23,19.0,9.21,8.0,0
4234,0x34f6,38.0,15,31633.94,2729.1616666666664,9,6,26,5.0,23,15.0,9.21,8.0,0
4235,0x34f7,38.0,15,31633.94,2729.1616666666664,9,6,26,5.0,27,16.0,9.21,8.0,0
4236,0x34f8,38.0,15,31633.94,2729.1616666666664,9,6,26,5.0,23,16.0,7.210000000000001,8.0,0
4238,0x350a,45.0,5,33928.38,2623.365,4,7,8,5.0,33,20.0,23.62,4.0,1
4240,0x350c,45.0,5,33928.38,2548.810683027993,4,7,8,5.0,32,18.0,18.62,9.0,1
4241,0x350d,45.0,5,33928.38,2548.810683027993,4,7,8,5.0,29,18.0,18.62,9.0,1
4243,0x350f,45.0,5,33928.38,2548.810683027993,4,7,8,5.0,32,14.0,22.62,9.0,1
4245,0x3511,46.0,5,33928.38,2827.365,4,7,8,5.0,28,17.0,18.62,9.0,0
4247,0x3517,40.0,8,123847.04,10320.586666666666,1,4,7,2.0,7,8.0,11.05,0.0,2
4248,0x3518,40.0,8,123847.04,10555.586666666666,1,4,7,2.0,5,10.0,11.05,0.0,2
4249,0x351a,40.0,8,123847.04,10555.586666666666,1,4,7,2.0,5,8.0,11.05,0.0,1
4250,0x351b,40.0,8,123847.04,10555.586666666666,1,4,7,2.0,5,8.0,11.05,0.0,1
4251,0x351d,40.0,8,123847.04,10320.586666666666,1,4,7,2.0,8,8.0,11.05,0.0,2
4252,0x3522,25.0,14,34447.49,2723.6241666666665,5,6,4,4.0,31,8.0,8.71,0.0,2
4253,0x3523,25.0,14,34447.49,2870.6241666666665,5,6,4,4.0,26,8.0,8.71,0.0,2
4254,0x3524,25.0,14,34447.49,2723.6241666666665,5,6,4,4.0,26,9.0,8.71,0.0,2
4255,0x3526,25.0,14,34447.49,2723.6241666666665,5,6,4,4.0,26,8.0,8.71,0.0,2
4256,0x3527,25.0,14,34447.49,2723.6241666666665,5,6,4,4.0,26,8.0,8.71,5.0,2
4257,0x3528,26.0,14,34447.49,2723.6241666666665,5,6,4,4.0,26,7.0,8.71,5.0,2
4258,0x3529,26.0,14,34447.49,2723.6241666666665,5,6,4,4.0,26,14.0,8.71,5.0,2
4259,0x352e,48.0,1,83483.96,6952.996666666668,0,4,11,1.0,11,14.0,4.41,1.0,1
4260,0x352f,48.0,1,83483.96,6952.996666666668,0,4,11,1.0,14,3.0,4.41,1.0,0
4261,0x3530,48.0,1,83483.96,6952.996666666668,0,4,11,1.0,14,2.0,4.41,1.0,0
4262,0x3531,48.0,1,83483.96,6952.996666666668,0,4,11,1.0,12,2.0,-0.5899999999999999,1.0,1
4263,0x3532,48.0,1,83483.96,6952.996666666668,0,4,11,1.0,18,2.0,4.41,1.0,1
4266,0x3535,49.0,1,83483.96,6952.996666666668,0,4,11,1.0,17,2.0,4.41,1.0,1
4267,0x353a,42.0,1,9754.75,526.8958333333334,7,6,21,6.0,28,16.0,16.11,9.0,0
4269,0x353c,42.0,1,9754.75,526.8958333333334,7,6,21,6.0,31,16.0,16.11,10.0,0
4270,0x353d,42.0,1,9754.75,526.8958333333334,7,6,21,6.0,28,17.0,16.11,10.0,1
4272,0x353f,43.0,1,9754.75,526.8958333333334,7,6,21,6.0,28,16.0,16.11,10.0,1
4273,0x3540,43.0,1,9754.75,526.8958333333334,7,6,21,6.0,28,14.0,16.11,10.0,1
4274,0x3541,43.0,1,9754.75,526.8958333333334,7,6,21,6.0,28,16.0,16.11,10.0,1
4275,0x3546,28.0,10,50173.54,4323.128333333333,6,4,11,3.0,19,14.0,5.09,1.0,1
4276,0x3547,28.0,10,50173.54,4323.128333333333,6,4,11,3.0,19,16.0,5.09,1.0,1
4277,0x3548,28.0,10,50173.54,4323.128333333333,6,4,11,3.0,19,14.0,5.09,1.0,1
4280,0x354b,28.0,10,50173.54,4323.128333333333,6,4,11,3.0,19,14.0,5.09,5.0,0
